id,product_code,batch_number,manufacturing_date,expiry_date,manufacturer,dispute_status
ca78e581-0159-4fb3-8832-e5e3f45c0eed,8902334315255,UC6069,2025-08-05,2030-05-28,GlaxoSmithKline Pharmaceuticals Ltd.,none
57042566-2143-4bd2-acda-951368217325,8906418238378,25104142,2025-05-28,2029-02-18,Sun Pharmaceutical Industries Ltd.,none
1c4d68fa-a195-47f2-9ba6-087e8547af71,8905651807948,LOT25D254,2026-08-30,2031-05-01,Sun Pharmaceutical Industries Ltd.,none
8c5be03f-f366-4b0b-a8a6-06a4e23fb609,8905601284237,BX7852,2025-12-17,2030-04-06,Dr. Reddy's Laboratories Ltd.,none
b7f97dc7-1d82-4b50-999c-e65090148d47,8900811342280,LOT26D648,2026-06-09,2031-05-21,Girivan Pharmaceuticals Pvt. Ltd.,resolved_overturned
e20c0c1b-7110-4254-a20a-f3ab09ac5453,8905733061710,LOT25H173,2026-03-21,2028-10-20,Abbott India Ltd.,none
37980dd1-f034-4047-a400-b64c772f78a0,8903972376374,GD3133,2026-06-23,2029-05-06,Wockhardt Ltd.,none
44d137f1-7953-484d-bc55-8329e8b5b5fc,8909807559534,RV5614,2026-09-05,2030-03-04,Cipla Ltd.,none
09557088-9d0a-4100-8b5f-7678e8fba30e,8909077773430,KD4252,2024-12-24,2029-10-19,Suraksha Pharmaceuticals Ltd.,resolved_overturned
d57bcd04-14cc-4cb0-89ff-9ad39daf2c99,8904772360610,LOT24B375,2026-05-10,2028-01-17,Glenmark Pharmaceuticals Ltd.,none
472c9478-9d0f-4baf-8145-4dc0f1d16a39,8909776485357,LOT24G733,2023-07-12,2025-02-28,Zydus Lifesciences Ltd.,none
e2d653f4-3949-430b-9cd9-9c629357f988,8908738948771,LOT26G211,2026-07-24,2029-07-13,Abbott India Ltd.,none
2f134c1d-4d7a-4dcc-902d-b1a0144c8541,8909044851939,TU5811,2025-10-18,2027-08-23,Piramal Pharma Ltd.,none
bd0d1c66-6b11-4e86-922a-eb113b92a08e,8902457859302,WN8318,2025-02-19,2028-02-14,Dr. Reddy's Laboratories Ltd.,none
29d2cd09-d61c-44a3-9b0c-eaa2d1d49aaa,8904998340203,ZV7623,2025-05-19,2030-03-05,Lupin Ltd.,none
4415414e-5125-45a3-b173-cf91c7a2aa0a,8908234464910,HZ0533,2025-11-30,2030-08-13,Ipca Laboratories Ltd.,none
e3dc3bee-f78c-43a8-a3f2-27b78cbd3ac9,8907573869302,LOT25C526,2025-07-04,2029-09-01,Cipla Ltd.,none
da3e2bb8-c569-423f-9008-ed1290e79bc9,8909640162122,LOT25C244,2026-08-28,2028-07-01,Indoco Remedies Ltd.,none
a292dde5-f606-4a42-969c-0a10b4fc076e,8906837996942,24043751,2025-11-03,2027-12-22,Natco Pharma Ltd.,none
0190de1c-de30-4a50-be7c-f34077768ff2,8908424419897,LOT25B555,2024-09-18,2029-02-17,Silverline Drugs Pvt. Ltd.,none
caac2f48-8075-4fca-abe9-f6b898c37251,8908336324249,LOT24C151,2025-02-08,2029-07-27,GlaxoSmithKline Pharmaceuticals Ltd.,none
cc6cab81-5564-44e2-a8f0-1c19cee24b46,8909430944205,24058499,2026-07-06,2029-12-06,Alembic Pharmaceuticals Ltd.,none
7f3fc18a-1f58-4a25-b2fa-1c4b18faa733,8902260951139,FP6034,2025-04-22,2030-03-22,Mankind Pharma Ltd.,none
b03b2497-39a6-4bdf-a346-648b32a55e19,8905601284237,EB1083,2026-07-13,2030-04-03,Dr. Reddy's Laboratories Ltd.,none
dc29a624-c44e-4fde-b804-30e058a51ee5,8904275270366,26099357,2026-01-01,2027-11-24,Alembic Pharmaceuticals Ltd.,none
da4416a4-f5fd-472d-b256-735dad5b9bd3,8902374543839,LOT24D855,2025-12-23,2027-08-20,Piramal Pharma Ltd.,none
2ba081ac-028f-41e2-bab9-81d49e352546,8900151108194,LOT24E757,2025-01-10,2027-10-27,USV Pvt. Ltd.,none
a1bd593a-fe80-43ca-bad3-432846510c1c,8908773619281,SA4748,2025-03-18,2029-05-08,Ajanta Pharma Ltd.,none
c07930ba-cd1f-476f-bf0a-2c34fffdb6ea,8907684236474,KE6646,2025-09-04,2027-09-02,Dr. Reddy's Laboratories Ltd.,none
ff69b2b6-4213-4d32-b20d-7d1f808f4206,8907651954380,LOT26D194,2025-11-07,2027-03-06,Bhoomi Remedies Pvt. Ltd.,none
be7ab361-5ee1-4b09-94d1-f9e66b2765a7,8908141881974,KB4047,2025-05-29,2028-11-26,FDC Ltd.,none
e487bce3-efb5-4a44-a0ee-172c073b63d5,8909430944205,MD1986,2025-08-20,2029-03-09,Alembic Pharmaceuticals Ltd.,none
ff591e67-8853-4f93-9837-6d9429330375,8901264866977,24091909,2026-03-29,2030-05-26,Emcure Pharmaceuticals Ltd.,none
59e86fa3-9c2b-4c30-9712-1d34dd99a9f9,8902183033258,LOT26B783,2026-05-01,2028-01-20,J.B. Chemicals & Pharmaceuticals Ltd.,none
0889e44b-cecf-47ab-94c9-a9cc3ec68610,8908428361777,LOT24E484,2022-05-11,2025-01-15,Alembic Pharmaceuticals Ltd.,none
fd12f60e-6fde-4d71-be9c-b4420a065682,8902447939089,LOT26B899,2025-01-24,2029-02-08,Torrent Pharmaceuticals Ltd.,none
2f501924-fc64-4973-9e46-1fa386f16295,8907130711211,XD4006,2022-02-09,2025-08-09,J.B. Chemicals & Pharmaceuticals Ltd.,none
ec29da11-b780-4288-bd39-9d8f97983e9b,8901936426455,26054948,2025-11-25,2029-05-01,Glenmark Pharmaceuticals Ltd.,none
50f87303-dbff-4398-a29f-92f85498bcbf,8901264866977,LOT26D406,2021-11-01,2026-01-15,Emcure Pharmaceuticals Ltd.,none
84dff318-c33b-4a21-9dbc-a1f481a936fc,8904047855131,25059136,2026-01-29,2030-11-28,Alembic Pharmaceuticals Ltd.,none
ebbf263d-3043-42c3-af1b-0f888cf5345c,8904276537502,LOT26D745,2026-04-15,2028-09-09,Micro Labs Ltd.,none
91f37f87-6a92-41a7-8a00-b3b388b1c654,8906113462677,26078476,2025-04-17,2027-08-09,GlaxoSmithKline Pharmaceuticals Ltd.,none
1cfd66d6-25f4-4266-85ec-2dc0a7d524fa,8901228543833,24055649,2020-05-11,2024-09-25,Lupin Ltd.,none
eeb644e2-f2bd-4231-a0a2-2227358e8cd4,8904275270366,26103071,2025-06-22,2027-07-07,Alembic Pharmaceuticals Ltd.,none
0ceb108f-00b4-4367-b380-e6468775ef8b,8907973860299,LOT26C207,2026-03-03,2030-07-03,USV Pvt. Ltd.,none
d1dba509-ccdd-4957-9214-ff307030a50c,8900811342280,LOT26F807,2025-06-12,2029-03-05,Girivan Pharmaceuticals Pvt. Ltd.,open
80466756-475a-458e-97c5-af6295873efe,8905067392604,LOT24C549,2026-01-13,2029-01-01,Intas Pharmaceuticals Ltd.,none
f4c4d0ed-41aa-4c1f-9679-1e01c75dd8e6,8905067392604,25063979,2026-09-06,2028-05-17,Intas Pharmaceuticals Ltd.,none
7d5dbbb6-3732-4d07-9ad3-7833f92b5725,8904275270366,26072574,2025-01-05,2027-03-22,Alembic Pharmaceuticals Ltd.,none
c2c6225c-8fb0-49b0-be73-f9f104f42b65,8905074921237,BU7084,2025-09-13,2030-06-02,Cipla Ltd.,none
5e029d23-8302-4315-ada2-80aee4b266b2,8907444651473,HW4868,2025-06-06,2028-07-19,Sanjeevani Formulations Pvt. Ltd.,none
fbf3eb6b-7a1d-4469-89fa-3ddd13da5d50,8905067392604,KN2057,2025-04-19,2027-01-15,Intas Pharmaceuticals Ltd.,none
3d7e10c3-c5a8-4f76-a927-4f07239c7eba,8909776485357,BS9996,2025-10-12,2027-02-09,Zydus Lifesciences Ltd.,none
de18d7fe-2698-441d-ba0a-06e01c46960b,8907345735765,25061855,2024-12-17,2027-01-23,Wockhardt Ltd.,none
b781fa1d-dba0-4d37-afc0-b258f3b2a2e4,8902822344786,25013378,2020-10-26,2025-03-30,Abbott India Ltd.,none
9518eff2-c2ef-491f-a67d-b581b3488592,8904147383886,LOT24G104,2025-08-18,2027-11-23,Northstar Remedies Ltd.,resolved_upheld
2fd54d97-1083-4e00-a138-1dd197dcf6a2,8902527998151,LOT25C810,2024-09-18,2029-04-07,Ipca Laboratories Ltd.,none
8b2e4b2c-d972-475e-9200-56352d087f17,8901936426455,26053687,2024-11-03,2028-03-07,Glenmark Pharmaceuticals Ltd.,none
81813521-58d9-4d07-b7d1-6c05c89b25d4,8907281013737,DE2709,2026-04-26,2029-03-28,Micro Labs Ltd.,none
bfe8b9aa-3cf9-4ee5-9359-885927763a84,8902993146925,LOT26E372,2023-02-02,2025-10-07,Wockhardt Ltd.,none
b9074a53-8081-42d1-a77d-cf2eefbfaf45,8909065355911,DN6000,2026-01-31,2029-03-02,Suraksha Pharmaceuticals Ltd.,open
6d2735ae-568b-46fb-b9de-3464cd6bb236,8901034230701,26091392,2025-01-25,2029-10-11,Abbott India Ltd.,none
d933b2a4-3db0-4720-9f1a-92cbed4325da,8906837996942,24043435,2026-05-10,2030-05-23,Natco Pharma Ltd.,none
21c7b52d-245c-492c-91b6-a5700e37a824,8904942727187,LN7728,2024-02-03,2026-09-14,Biocon Ltd.,none
0f370215-9201-4917-b616-ceba6a79ce24,8907973860299,25069739,2025-10-13,2030-06-28,USV Pvt. Ltd.,none
3832deb0-0aa8-4497-b502-edea229f6b46,8904313264691,VN0282,2026-07-12,2030-03-11,Alembic Pharmaceuticals Ltd.,none
c8f09e3e-8978-4045-b2bc-25732dad6ebb,8909640162122,VC6909,2026-03-08,2029-12-02,Indoco Remedies Ltd.,none
55693bfb-7a76-4fe3-85e5-b487b61def41,8904347358756,LOT25B775,2023-01-19,2025-07-05,Abbott India Ltd.,none
16847e52-8fa0-4919-a043-581e829c2575,8902941165461,RZ7139,2025-01-20,2026-04-10,Sun Pharmaceutical Industries Ltd.,none
3c65e2f5-d7ec-45d0-9fb2-77e3e9079eab,8906631628447,CB2775,2025-02-08,2027-01-24,Sanjeevani Formulations Pvt. Ltd.,resolved_upheld
c82ece58-cc38-405c-8bc0-3a752401ecf8,8901522284492,24087389,2026-06-02,2029-12-27,Cipla Ltd.,none
8646ef9c-f71c-4901-a565-e4ef51d3c41f,8905074921237,LOT24G935,2025-10-24,2028-12-18,Cipla Ltd.,none
0bc2e374-6282-4aad-b0ae-bb713c3e63fa,8900001499706,EW8138,2025-03-13,2028-01-21,Micro Labs Ltd.,none
ed7bba3e-cdd1-4c28-a45f-199bcff8eafc,8904477882870,HP9395,2026-06-04,2029-11-15,Indoco Remedies Ltd.,none
095f3053-e59a-4e12-874d-53e6ec180131,8909044851939,26031722,2023-06-28,2025-12-12,Piramal Pharma Ltd.,none
4d8b906a-3b18-4c2a-ba18-a9123c906689,8905140837385,25084084,2026-04-19,2030-06-10,J.B. Chemicals & Pharmaceuticals Ltd.,none
7fcb1531-876b-459f-b311-f612a6e92012,8904905010350,24079813,2024-10-27,2028-03-27,Trishakti Healthcare Ltd.,none
2ef973d8-4395-470e-878b-fc21f2eb21bb,8908234464910,26011618,2026-08-28,2031-06-22,Ipca Laboratories Ltd.,none
4800d27c-7100-426d-84f2-9ec022d9ddc4,8903504169052,VR5854,2026-03-14,2028-04-26,Alembic Pharmaceuticals Ltd.,none
9ebf5a86-42e1-4e98-8ba2-4bc2600c3325,8904313264691,GQ2820,2025-04-28,2029-11-08,Alembic Pharmaceuticals Ltd.,none
de9e913f-2550-425f-bcc4-2a96d5c1dc30,8901442334331,25042678,2026-04-28,2030-01-05,Alembic Pharmaceuticals Ltd.,none
29de35b3-6e49-4ade-9106-3ede6e0dae4a,8905929968825,MS5166,2025-07-19,2028-04-24,Glenmark Pharmaceuticals Ltd.,none
17ff46dd-f266-4304-9872-18e4722c7d6c,8903280387266,SV2811,2026-03-29,2030-08-11,Dr. Reddy's Laboratories Ltd.,none
fcdda88a-6ab6-4f6b-98fd-60d55e6d2944,8907684236474,AL1027,2026-05-31,2028-09-03,Dr. Reddy's Laboratories Ltd.,none
bf4be2c2-1e9e-411e-b3e2-caeca509de0e,8901936426455,TU0744,2026-08-30,2029-05-05,Glenmark Pharmaceuticals Ltd.,none
30faba7e-43bf-4326-8919-07104f4cfccc,8909430944205,24015651,2025-06-14,2029-04-17,Alembic Pharmaceuticals Ltd.,none
43681386-c961-43b3-8a7e-cd883f46f054,8904047855131,ND8183,2026-01-01,2030-08-08,Alembic Pharmaceuticals Ltd.,none
e8af45f3-ab69-41dc-af08-77660a3345e2,8903443533184,LOT26H731,2026-02-11,2028-01-17,Amrutha Drugs Ltd.,resolved_upheld
db6d09c3-1aab-4948-bf9d-298d03cbdcdf,8907130711211,LOT24F986,2026-06-29,2029-11-25,J.B. Chemicals & Pharmaceuticals Ltd.,none
e24f4125-9f8e-4d29-bf21-2735fc15d483,8901442334331,26066510,2024-11-30,2027-07-02,Alembic Pharmaceuticals Ltd.,none
c808598e-d01a-4499-a1cd-7f5f334684d1,8907281013737,LOT26F804,2025-04-12,2027-02-27,Micro Labs Ltd.,none
65c6ce1c-fd70-42a6-9100-1ab1d376d40a,8909640162122,CJ9539,2025-10-20,2028-03-30,Indoco Remedies Ltd.,none
1071e157-5201-4acb-90ee-b2fd214a98fe,8904998340203,26045925,2024-12-19,2028-07-21,Lupin Ltd.,none
26d1fe5a-0289-4238-b181-b5903438ab9f,8901257474364,ZM1132,2021-09-08,2026-01-05,Abbott India Ltd.,none
7ebd21c5-ffed-447f-87f3-c25e0e696ecf,8908234464910,LOT25G653,2025-09-01,2026-11-18,Ipca Laboratories Ltd.,none
1b26ab6e-7a51-4864-b6f3-3bc0fb9c0d52,8901402727471,LOT25C849,2025-11-27,2030-08-26,Mankind Pharma Ltd.,none
b23cf923-fbf2-4020-83cf-da317f373796,8905733061710,25034108,2024-11-22,2026-01-12,Abbott India Ltd.,none
dc12c434-1e77-4744-8872-f126bd6dfb37,8905458944388,LOT24A779,2025-01-03,2027-09-02,Sanofi India Ltd.,none
c91b04b9-0fe7-4408-b7cb-bef88af81a3f,8907573869302,ND5834,2023-08-15,2024-12-01,Cipla Ltd.,none
9c314ba1-86da-483b-8b5d-45a70a9352f5,8900151108194,LOT26A143,2025-08-09,2028-11-05,USV Pvt. Ltd.,none
a93eba5f-c1ec-4c2d-be2c-b881406cf1bf,8906631628447,25029358,2024-10-24,2028-11-05,Sanjeevani Formulations Pvt. Ltd.,resolved_upheld
d8e09d86-8377-4797-b4c7-ac3848c1a561,8908794237475,AK8427,2023-08-05,2024-11-17,Wockhardt Ltd.,none
f04df697-4e6d-4cff-a226-3a1832a8762d,8907281013737,24093698,2025-01-01,2027-04-07,Micro Labs Ltd.,none
589f72fd-0df6-4f9a-9691-9b48c36138b1,8909044851939,24073323,2025-11-02,2027-04-05,Piramal Pharma Ltd.,none
0b76e2cd-3737-42e5-9598-2e1f2e4e00a4,8903077944551,24043336,2025-08-03,2027-10-13,Ipca Laboratories Ltd.,none
ce8d0038-79db-44fc-a761-f75257b0b53a,8909430944205,LOT24C304,2025-11-19,2030-10-18,Alembic Pharmaceuticals Ltd.,none
2a1eb8f7-9c9d-4b42-9f06-d823e79a9afe,8901936426455,PY2719,2025-07-26,2029-08-25,Glenmark Pharmaceuticals Ltd.,none
459dbf76-59c8-4165-9eef-ab9d7f042db8,8900151108194,26074779,2025-03-30,2029-03-07,USV Pvt. Ltd.,none
bcdf3576-961f-4c01-8f05-1c39f4859f86,8907005083373,LOT26D899,2025-04-16,2030-02-26,Ipca Laboratories Ltd.,none
bdfcfde4-502f-44c4-9b1f-2c227310c03b,8901396005660,LOT24D968,2025-08-10,2028-06-30,Torrent Pharmaceuticals Ltd.,none
5a529559-b2c0-4064-8703-053911a67393,8905074921237,26012309,2026-05-06,2028-11-16,Cipla Ltd.,none
f63c2fce-a342-4b15-950a-89d601a67862,8903972376374,26093138,2025-09-13,2028-06-22,Wockhardt Ltd.,none
47532d73-edc1-4ddb-9c83-5a3abe3da0c2,8900869910602,26062581,2025-10-06,2027-09-21,Emcure Pharmaceuticals Ltd.,none
85c11629-04a1-46b2-af2d-4b1b79206afd,8906418238378,VC1436,2026-02-13,2028-12-12,Sun Pharmaceutical Industries Ltd.,none
d918d0bc-001f-4e80-8c36-ced98e2b0838,8909430944205,LOT24F337,2025-04-16,2028-04-22,Alembic Pharmaceuticals Ltd.,none
ae303dad-5697-41fe-9e59-42ad8f436cef,8901034230701,25111397,2026-01-17,2029-03-05,Abbott India Ltd.,none
3bc28015-38d8-46d4-956a-1e0f281c558f,8904196790188,LOT24D241,2026-03-07,2031-01-06,Sun Pharmaceutical Industries Ltd.,none
812e90f3-ab19-45fd-8ab3-a06d38a1ff31,8909807559534,LOT25B747,2025-11-10,2030-10-15,Cipla Ltd.,none
3cabb344-2931-497b-81d2-43556f90cd40,8907877908912,26093134,2026-04-23,2030-12-17,Intas Pharmaceuticals Ltd.,none
85177546-9e3b-4481-b8e2-8cc1e8308030,8902457859302,LOT25E737,2025-12-05,2029-03-03,Dr. Reddy's Laboratories Ltd.,none
7b1dfb7a-00cc-4b41-87be-4b5ca1c98c3a,8906961658051,TM1006,2026-01-08,2029-11-07,Punarnava Life Sciences Ltd.,resolved_overturned
6020fdd5-689e-4c6d-ac5f-0222589d48af,8900151108194,LOT26D546,2025-12-15,2027-09-16,USV Pvt. Ltd.,none
d31b0675-019c-40f0-8a0a-1e0b79786a5b,8901213895693,25021440,2026-02-14,2028-08-12,Nirmala Biotech Pvt. Ltd.,resolved_overturned
069634ab-4c22-4811-85a9-e3538b792942,8901506705318,24097777,2025-03-22,2029-11-19,Natco Pharma Ltd.,none
2de6d4bf-b653-4533-8b13-216688ba2bf7,8909640162122,25108039,2026-08-29,2028-12-03,Indoco Remedies Ltd.,none
fff2f957-40ff-4a61-9e12-854459efcce0,8908884408084,LOT24C517,2024-10-10,2028-01-01,Marksans Pharma Ltd.,none
5526adaf-fa5a-4dc1-93de-33e9e5593f00,8908673062232,LOT26C307,2026-02-15,2029-11-26,Piramal Pharma Ltd.,none
b1dd5ec1-6602-4c9e-aa62-3b7d7d6f59b5,8908424419897,VT5503,2025-01-16,2027-09-27,Silverline Drugs Pvt. Ltd.,none
28e3088d-a5d1-480a-a8af-f9036f54b746,8901034230701,WG1811,2025-03-18,2027-01-22,Abbott India Ltd.,none
3a143c9e-79e8-43ed-950c-a23354bd7da3,8905140837385,LOT25F318,2026-03-27,2030-03-27,J.B. Chemicals & Pharmaceuticals Ltd.,none
46623f72-5f1e-437c-94e9-d3f6e41e9583,8903280387266,GQ3634,2025-06-28,2027-03-12,Dr. Reddy's Laboratories Ltd.,none
e5ebe902-d988-47dc-8ecb-365c9efb45d9,8901506705318,LOT24B844,2025-05-28,2028-12-22,Natco Pharma Ltd.,none
89624d56-a883-49c0-b3f0-015b91d1c63a,8908996591367,LOT25E521,2026-02-19,2030-06-27,Ajanta Pharma Ltd.,none
0a5c57a7-3640-4520-b9b6-0ee9ef7baa14,8904942727187,LOT25H808,2025-01-16,2028-07-08,Biocon Ltd.,none
ffa4d415-9ebd-444e-b7ea-c2086743996d,8907573869302,LOT24H489,2026-04-06,2029-12-21,Cipla Ltd.,none
bb23eb62-0192-4429-ad9d-9601ec8d1d24,8905140837385,25013550,2025-06-08,2027-12-23,J.B. Chemicals & Pharmaceuticals Ltd.,none
7d3470c1-9225-4119-bfdd-1e12a1555f30,8902374543839,TQ2221,2026-06-15,2029-03-17,Piramal Pharma Ltd.,none
02847b59-9639-45e3-a6dd-8d9e4a023feb,8904520635707,ST7189,2025-03-20,2028-09-27,Alkem Laboratories Ltd.,none
99ae4087-89df-4974-9f22-b2775d7f3756,8901936426455,25056815,2024-09-20,2028-04-17,Glenmark Pharmaceuticals Ltd.,none
494b72db-7d8c-4016-8478-ddc8d247ad2d,8904520635707,25029084,2022-01-02,2025-05-26,Alkem Laboratories Ltd.,none
4416d2a9-84b0-404c-a25b-0a1319a4d150,8902822344786,LOT26A134,2026-04-05,2028-12-18,Abbott India Ltd.,none
b1972d9a-4359-4876-9dfc-47c1fadecdaf,8901936426455,25054472,2026-05-06,2028-02-27,Glenmark Pharmaceuticals Ltd.,none
6128e15f-e4dd-48ff-aaa3-0686f8c0cda6,8907281013737,24046698,2026-01-07,2029-07-26,Micro Labs Ltd.,none
7dd26d5c-bc98-45b3-8408-13ad3dd733f0,8904047855131,ZC6832,2024-11-22,2028-06-02,Alembic Pharmaceuticals Ltd.,none
34be4996-5e34-4096-bf5f-a72bed7fdc9e,8908141881974,LOT25E570,2025-03-22,2029-01-09,FDC Ltd.,none
8f415eff-acb6-4b5a-bd3b-10b0e0010bc8,8900138357454,LN3749,2025-08-06,2027-01-18,Micro Labs Ltd.,none
6704bd68-ee7e-4ad6-8e3c-2ddbbf777086,8902623846571,26012812,2025-11-21,2026-12-29,Zydus Lifesciences Ltd.,none
b10f589d-db11-40d3-a936-fc0f767ded91,8904347358756,LOT26F631,2025-06-04,2027-11-28,Abbott India Ltd.,none
24815d89-a146-4459-a715-c702ab28adbb,8906113462677,25053448,2026-09-10,2030-12-04,GlaxoSmithKline Pharmaceuticals Ltd.,none
8becc9a0-9c90-4ccd-9d07-152744f3b966,8907684236474,LOT26G255,2025-06-18,2029-01-22,Dr. Reddy's Laboratories Ltd.,none
2d6994d6-a6e0-4309-9def-0aaa1cf82faa,8907684236474,CH7913,2024-11-06,2027-10-05,Dr. Reddy's Laboratories Ltd.,none
469db0b0-d308-4c3c-87db-8a460f590220,8900001499706,LOT26F875,2025-04-27,2027-09-25,Micro Labs Ltd.,none
4ea13ace-2c63-4eb1-8287-da487de8f7d2,8906837996942,26037578,2026-05-26,2031-03-06,Natco Pharma Ltd.,none
b728f57c-244c-4c8b-a2f8-1c62fa58ad10,8902527998151,NR7544,2025-12-16,2029-11-03,Ipca Laboratories Ltd.,none
e3667c05-c034-498e-8d79-1e2e9a2da017,8904275270366,LOT25H191,2026-05-08,2029-04-21,Alembic Pharmaceuticals Ltd.,none
fdc1b44b-5903-4818-8037-6788360d725a,8901257474364,XP6947,2025-10-17,2028-05-25,Abbott India Ltd.,none
5a56e320-7598-40a9-8e26-b85b60dc65df,8902183033258,LOT24D321,2025-06-05,2028-01-15,J.B. Chemicals & Pharmaceuticals Ltd.,none
6900bbdb-a76f-458f-bb4e-c32ec83be191,8903504169052,LOT25F568,2025-04-03,2027-11-05,Alembic Pharmaceuticals Ltd.,none
b6d55e53-3300-4e87-a441-90a2554a6132,8909873411325,25045738,2025-04-09,2030-03-27,Eris Lifesciences Ltd.,none
fb7a5ba3-8e79-47fd-b165-f513e0aed123,8901179453447,25033326,2023-12-04,2025-10-25,J.B. Chemicals & Pharmaceuticals Ltd.,none
01dea157-722f-451e-88b4-6b6d1fe8a5e3,8905140837385,26111590,2026-01-07,2029-02-19,J.B. Chemicals & Pharmaceuticals Ltd.,none
4201a539-9b06-475b-9518-a0a98bc865d6,8901636102071,GL8163,2025-02-28,2028-02-06,Mankind Pharma Ltd.,none
8430d86a-cbb2-4e3d-a160-4b02b2d9e414,8907684236474,EQ0403,2025-06-19,2029-06-17,Dr. Reddy's Laboratories Ltd.,none
a822fed2-32ab-440e-9fc2-265fbbe46255,8909044851939,LOT26G903,2026-09-06,2030-12-21,Piramal Pharma Ltd.,none
26b37946-ba58-432d-b9b5-880e2d486911,8900869910602,24098303,2024-12-31,2028-09-12,Emcure Pharmaceuticals Ltd.,none
71c017ed-5aee-4836-a7ab-8200580d281b,8902334315255,24114667,2020-06-25,2024-11-08,GlaxoSmithKline Pharmaceuticals Ltd.,none
71cfc988-2b98-4921-88e4-61418952ce95,8908794237475,LOT26D383,2024-12-22,2028-08-27,Wockhardt Ltd.,none
4460baa3-fd88-47c6-9ccd-ed4940c9bd35,8908995169817,LOT24D758,2024-12-28,2028-09-09,Girivan Pharmaceuticals Pvt. Ltd.,resolved_upheld
6b6cf32b-ca54-48ed-8dc3-54e447ff43a7,8901795675954,24061339,2023-07-20,2024-10-05,Aurobindo Pharma Ltd.,none
b18411d5-c0f3-4d11-96f0-e3fbbeab0324,8904347358756,25125957,2025-01-18,2028-03-21,Abbott India Ltd.,none
7175be33-d902-4eaf-8ff4-644fc9dbae70,8905027043841,LOT24A972,2026-08-25,2028-09-18,Natco Pharma Ltd.,none
7edbd0ab-045a-4412-bd25-ea236c2ce9a1,8902334315255,LOT25C820,2025-09-21,2026-11-08,GlaxoSmithKline Pharmaceuticals Ltd.,none
9708a94e-e300-428f-a50c-215899371114,8904998340203,PW4621,2026-03-30,2029-11-26,Lupin Ltd.,none
74867d0b-51e7-46a3-9137-615ec73fcb93,8908673062232,LOT25D416,2025-09-18,2027-07-28,Piramal Pharma Ltd.,none
b4323e66-e756-4b69-95cb-ed2ee8251d0f,8904275270366,MF1568,2025-02-19,2029-02-12,Alembic Pharmaceuticals Ltd.,none
9bfb3d94-8890-4a5b-beda-d1c7aead0949,8907973860299,26064863,2025-04-03,2027-10-04,USV Pvt. Ltd.,none
fa11df3e-c441-4862-a5f9-a718dd9e0004,8900869910602,26071971,2026-01-18,2028-10-18,Emcure Pharmaceuticals Ltd.,none
cd77843f-59fc-4f6c-8bc3-934d20d36dba,8908773619281,24021986,2024-12-13,2028-08-13,Ajanta Pharma Ltd.,none
ec0bd06e-10cf-4590-af00-5e9bedd75aca,8901402727471,VH4643,2025-08-23,2028-12-06,Mankind Pharma Ltd.,none
ed3d0ada-9628-40dd-8e01-6f07e19d89d8,8906418238378,25092804,2024-09-19,2028-07-26,Sun Pharmaceutical Industries Ltd.,none
e239451b-97e4-4025-828e-129d734d9b75,8906113462677,LOT24G592,2025-03-13,2028-04-10,GlaxoSmithKline Pharmaceuticals Ltd.,none
7dc6c230-15b7-489d-b1fa-ff65621ee028,8905651807948,BW3226,2021-03-27,2025-08-20,Sun Pharmaceutical Industries Ltd.,none
84be2168-4b07-40cb-8115-8e3e558525aa,8901936426455,24025722,2023-12-29,2025-12-02,Glenmark Pharmaceuticals Ltd.,none
5f80bc49-413e-48f0-8d6f-d83aa14f4fbb,8907281013737,PG5562,2026-02-19,2029-07-22,Micro Labs Ltd.,none
6c603aa4-0998-4e1d-b2f2-fb89c5e7fc30,8900151108194,LOT24F379,2025-04-08,2029-01-25,USV Pvt. Ltd.,none
85c74300-2a7d-4ced-b544-77b6cf7d0806,8903635461183,25095514,2026-07-02,2030-10-19,Sun Pharmaceutical Industries Ltd.,none
120e605d-40c8-400e-8093-9ee06cc186b8,8903532527174,24036213,2025-10-17,2030-05-29,Zydus Lifesciences Ltd.,none
495531c4-05bb-4177-b208-89bee2575491,8905140837385,NB7825,2026-04-23,2028-08-27,J.B. Chemicals & Pharmaceuticals Ltd.,none
334a03b4-29fe-4094-81ac-f820b911fadf,8909065355911,LOT25F116,2026-08-19,2031-04-22,Suraksha Pharmaceuticals Ltd.,none
561e6960-f6d1-4689-8ecc-b0e0fb514ffd,8909808947427,FM4058,2025-12-13,2027-12-12,Micro Labs Ltd.,none
af7be4d8-2e2d-4666-8039-c70c7a941954,8906113462677,RK7283,2025-04-04,2030-03-29,GlaxoSmithKline Pharmaceuticals Ltd.,none
e76542c4-f2c7-43e0-bf02-c96b53c83d5e,8907005083373,LOT25B754,2025-11-26,2030-09-15,Ipca Laboratories Ltd.,none
9584d245-50a7-4d8c-b0a4-1ce05825309c,8905027043841,AA4656,2025-09-20,2027-12-19,Natco Pharma Ltd.,none
fbd853ed-2724-447a-ac77-60c8ae37b5f6,8902447939089,JJ4751,2025-12-27,2029-05-19,Torrent Pharmaceuticals Ltd.,none
281ad6ae-fdae-4206-abe4-16ddd5b60ba0,8909873411325,26028353,2026-08-27,2027-10-10,Eris Lifesciences Ltd.,none
