id,actor,action,target,timestamp
6412a0d7-89a6-4619-ae39-9a8877662461,regulator_token::system,regulator.verdict_reviewed,bbf62f73-b5f4-4309-9a71-d85f24a15029,2026-09-05T13:29:14
e4d34576-b404-42a1-862c-4e1c65bd068a,regulator_token::system,dispute.status_changed,877bef17-08da-4f34-9d8d-cac83fa453a7,2026-02-11T14:29:00
a76ac9e7-b00a-4efe-8e27-f1d3bd7f26b9,regulator_token::system,regulator.login,1c9b9310-48b0-431d-b2c5-41b555b27225,2026-02-11T10:20:10
62418ff3-a2e2-46b2-aa47-d66718ef778a,regulator_token::GJ-04,dispute.status_changed,639f428e-90cf-471b-afe8-b469a2d78403,2026-06-26T21:34:15
2318bf5a-e2cb-444f-8174-56eabbe9337c,regulator_token::KL-06,dispute.status_changed,e006f815-a447-4928-b764-a70de256133e,2026-05-25T17:55:02
6ee55c00-8b53-4a70-984c-c9de50e5a938,regulator_token::TN-03,regulator.login,606ca13c-dd8d-4c4f-9a6a-5f49b9f2c553,2025-11-26T11:29:36
87c94fee-ebd3-43cc-aaa9-9b4b758eaf6b,regulator_token::DL-05,regulator.verdict_reviewed,50d0fb6e-589b-4285-9ad6-07a89a0398be,2026-09-05T22:42:51
17557e6f-b13f-499d-8061-4f32f8cb2b00,regulator_token::system,report.status_changed,4949a275-08ab-4d38-8ed2-d9574eb614b0,2025-12-20T10:51:47
ce39fc9f-d614-4932-a733-f9c565e74180,regulator_token::system,report.status_changed,a68d3198-560b-4172-b5a0-f276ebfbaa19,2026-04-21T20:30:12
acfc00d2-2014-4396-ac44-777290c4198e,regulator_token::MH-02,report.status_changed,1a970c28-a9d6-4169-9ff0-6a73cbbc16d9,2026-06-13T11:43:16
a13da006-3f21-4de6-a880-c6125dc6fc32,regulator_token::KA-01,report.status_changed,221a9bed-3c5d-473a-8754-901e0f20be52,2026-06-12T19:28:06
d22821f8-3443-4a2f-b585-0560dc853810,regulator_token::TN-03,regulator.verdict_reviewed,n/a,2026-02-11T06:58:56
1275d238-2ee9-4767-9a41-f9a91612ce16,regulator_token::MH-02,regulator.login,n/a,2026-04-29T08:37:31
8181b571-8e38-4980-ae9c-8e53e31d388c,regulator_token::DL-05,dispute.status_changed,bbaa08a9-6468-44a7-a511-048f9110e132,2026-09-05T12:54:56
34cd283a-4506-41d2-90c5-cadd4b5c025e,regulator_token::DL-05,report.status_changed,081afde1-4e91-4699-adfa-b3c65ca98556,2025-12-23T23:50:55
fee9c962-e0a2-4e09-8ab7-35c10af4527d,regulator_token::MH-02,regulator.login,23b5ecc2-8ab5-4b47-b978-fb28ebd0f38d,2026-02-01T10:38:13
afc3895d-72b3-40b3-9252-649fa86ef9d8,regulator_token::GJ-04,report.status_changed,6bf08a6b-2052-471d-a6c7-47b7d19a8b2e,2026-01-23T14:33:03
7f844c40-b65c-4a0d-a6d7-d6b645e9005b,regulator_token::MH-02,report.status_changed,4b008479-60a5-4b84-8317-8fc4b5dc600e,2026-07-08T15:03:38
23cd2d22-6c36-4a82-a0f3-9e858fd9aeab,regulator_token::DL-05,report.status_changed,5bd6ddb0-99d0-4b94-8876-b0aea0019606,2025-12-20T16:43:40
e43efab3-dd23-4d93-b21b-96ec6104125c,regulator_token::GJ-04,report.status_changed,3c23a33a-573a-4a6e-83fa-e0615466bda7,2026-09-03T11:02:44
7532f1f2-e9bb-45d3-a279-426652b90d23,regulator_token::KL-06,dispute.status_changed,b34884a5-1723-4d16-81db-54a058ed76ae,2026-05-20T14:34:34
093bb2fa-1175-47ef-875b-22e51891a18d,regulator_token::DL-05,regulator.login,b32feab1-e6bb-433e-87cb-3da5b0628824,2026-03-30T07:14:01
3bb1b355-5722-430d-bb9b-2ccf6321b661,regulator_token::system,regulator.login,n/a,2026-08-30T21:10:37
cbf7603b-5aea-4928-8cbd-467fa3a12030,regulator_token::TN-03,dispute.status_changed,877bef17-08da-4f34-9d8d-cac83fa453a7,2026-01-31T18:16:17
5c271b84-0e5e-4bc0-8bdd-e32c008c3498,regulator_token::KA-01,report.status_changed,c296fb3d-edd9-442a-94bb-04f1d908fb4c,2025-12-23T08:03:39
c14db5a0-bedb-4fc3-803d-9f7cc105fd7b,regulator_token::KL-06,regulator.verdict_reviewed,e3bb3603-8f6b-4ca9-ad73-4c52199a681f,2025-12-24T16:03:32
8ff8fabb-9834-4446-a1d8-b652b1191475,regulator_token::system,regulator.login,n/a,2026-01-07T17:44:41
83ab2b44-411a-4f47-be95-cca7ef12fa61,regulator_token::MH-02,regulator.verdict_reviewed,n/a,2026-01-05T20:02:04
b61d8dfa-3494-4758-bf38-262720ef3614,regulator_token::TN-03,regulator.verdict_reviewed,3c23a33a-573a-4a6e-83fa-e0615466bda7,2026-03-11T20:58:25
0a3e6125-949f-4cd6-b5f0-f2bb1bc1fe76,regulator_token::system,report.status_changed,752b0123-d68e-4195-b68b-16af42612f84,2025-11-28T09:09:33
c4aa489c-08d6-4c64-8be6-43fea61208ac,regulator_token::TN-03,dispute.status_changed,ec9ed0be-0949-41cd-a3d5-e68bcd68b599,2026-05-09T18:24:33
7f3ef9b6-d11a-4a76-a960-f569f3fa9408,regulator_token::KL-06,regulator.verdict_reviewed,beaa234b-1b5f-4375-8b2c-5f1c74048c82,2026-01-14T01:17:03
4c509507-d10d-4e5b-8dbe-5ee439ea54a0,regulator_token::MH-02,regulator.login,n/a,2026-01-04T12:26:09
2bb61c27-e393-4f79-9a21-d2b1b8481052,regulator_token::KA-01,report.status_changed,c24f04a7-9b57-4fa0-b6da-a760c7c43dc0,2026-06-25T14:44:14
1d04c0f8-86a0-4079-8fa3-f51362529560,regulator_token::KL-06,report.status_changed,b456413b-ad09-4cef-9cfe-e73c4b89c75f,2026-03-24T20:39:51
ef00cd30-6546-4a35-a1ec-603c80f2e108,regulator_token::MH-02,dispute.status_changed,ec9ed0be-0949-41cd-a3d5-e68bcd68b599,2026-07-25T18:33:42
7a035d2e-ee2d-4f3e-882c-bdafd7b0d22b,regulator_token::MH-02,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-01-10T07:16:02
6f261c4b-ea47-4b8e-aed5-0c309029b262,regulator_token::TN-03,dispute.status_changed,89cd0e92-a226-43fa-9f1c-d47415ab1d9b,2026-06-20T15:01:05
5c5244d6-967b-4cf8-b685-de9c96178d28,regulator_token::MH-02,report.status_changed,458505b2-d9f5-455e-9938-c95ff76bde90,2026-09-12T18:25:37
6f8b3152-3006-4bf9-ae97-028deb261cc7,regulator_token::DL-05,report.status_changed,f20e0b27-cd2d-4b27-af7b-a3989233cc59,2026-07-10T01:34:24
17138053-924b-4f2d-896a-b923daf6b03d,regulator_token::KL-06,report.status_changed,a13ea920-a413-4d74-bb29-2fd23b6ddd91,2026-07-31T18:57:54
82f8a022-5ffa-4eba-8a65-c270e7914e77,regulator_token::GJ-04,dispute.status_changed,38c496cb-7d1f-4bf4-92da-a835f18c0690,2026-06-10T09:53:43
21ae9130-a70a-49ed-8a72-22850e6f964c,regulator_token::GJ-04,dispute.status_changed,e006f815-a447-4928-b764-a70de256133e,2026-07-29T09:18:59
5cafade7-fad7-4b81-9550-e6eb7d839faa,regulator_token::TN-03,report.status_changed,2f896b66-3c69-4c30-a480-649daa900e96,2026-03-20T12:17:22
ab7568b5-34c7-45c8-aa5b-163fd349eeb6,regulator_token::TN-03,report.status_changed,0141b17f-a9e4-4c79-b2ee-01d0af737795,2026-06-13T09:02:09
f730b50b-230a-4270-938c-dcdd2e4b79f5,regulator_token::KA-01,regulator.login,2f896b66-3c69-4c30-a480-649daa900e96,2025-12-25T16:50:57
aa8e4a4b-0ab2-42ed-9c2a-5d88e1a98421,regulator_token::system,report.status_changed,c2fe45a6-0e41-4ebd-9634-008ab5c6d11f,2026-03-06T15:49:31
73d91236-48e8-427b-a9a3-83bb594e0889,regulator_token::DL-05,report.status_changed,4be52361-90a9-4332-b209-224db6400e13,2026-09-05T02:22:37
6766a2d1-4de0-4943-a951-f2aae5059cf4,regulator_token::DL-05,regulator.login,n/a,2026-08-27T10:57:56
bdb70dad-7c7a-436f-b562-0710ff2938b6,regulator_token::KL-06,report.status_changed,99a81dac-9d2c-4c6b-8a61-20e519c44840,2026-04-23T14:21:26
8b8704ad-9ce8-474e-908e-247c94009fd2,regulator_token::KL-06,dispute.status_changed,5468c5d8-4a2f-4902-824f-a29d786ac4ac,2026-03-08T00:52:59
739dc9c1-1e68-49a3-a676-6e91023ee93b,regulator_token::TN-03,dispute.status_changed,92ca9269-f5d6-4597-a5d9-c5dfa7d9be57,2026-09-03T06:05:14
bbad9374-c016-4add-bec6-11a4bf76bfbf,regulator_token::TN-03,regulator.verdict_reviewed,7f60d0fb-bdd5-4b10-a2a3-8d2e3c19bea3,2026-01-03T10:59:00
c16ccfdb-f16f-4164-868a-49c9be18004e,regulator_token::TN-03,regulator.login,54e5baa4-d017-468b-b03c-9b420003ed03,2026-02-15T15:25:17
7c61467a-9f95-46d9-b110-76f1009b1051,regulator_token::system,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-05-15T23:48:26
74e4c6ce-f0bb-407f-9370-72819be10e0b,regulator_token::KL-06,report.status_changed,43ba4693-5ee6-4e6c-86fd-b86a50bb6166,2026-03-09T11:50:15
000fc967-f33d-4d96-915e-7494c288acc3,regulator_token::KL-06,dispute.status_changed,877bef17-08da-4f34-9d8d-cac83fa453a7,2026-06-24T14:17:45
1994a8e6-dbcc-498e-96e4-247deba489a5,regulator_token::KA-01,regulator.login,973dc4a3-fbcb-4cd1-8eb2-707e1b8cfc34,2026-04-05T11:04:21
03e6618d-4a02-49fc-ab6b-8b1766a6b30c,regulator_token::MH-02,regulator.login,4be52361-90a9-4332-b209-224db6400e13,2026-01-07T12:34:51
f21163f8-a68c-4907-9e34-e3a5317b561a,regulator_token::TN-03,dispute.status_changed,d8563887-5f4a-4476-b046-ed092fd4ccf8,2026-02-02T03:48:33
569fa4bf-a4c2-402d-9c0d-24d889c3e921,regulator_token::KA-01,report.status_changed,1cc1ca9d-06fb-4d47-bee9-faabf30165eb,2026-01-30T18:48:15
5d713355-b89a-4b79-a7dc-5e4a153e9946,regulator_token::DL-05,report.status_changed,74ea1e6a-c68c-4041-8d0b-bae1f9a71102,2025-12-04T15:36:39
71a52dd6-5ce4-44d2-8ef7-dd8699b0c223,regulator_token::GJ-04,dispute.status_changed,992e7a30-558f-41d9-906b-e2d51239c990,2026-01-11T10:46:33
bfdda631-2071-4495-9db9-e94c1562f765,regulator_token::MH-02,regulator.login,a503e78b-fd1a-424d-9016-c865044b0c87,2026-01-10T18:53:56
6a44f5e1-9545-462c-ad6a-ba94c816f1fc,regulator_token::DL-05,dispute.status_changed,60cb2bea-18b8-4fce-867a-aa4368ae88ea,2026-08-07T20:33:20
cde6e969-2e69-41b8-acb5-a1776a8a71da,regulator_token::MH-02,report.status_changed,4fb52be7-c559-4a8b-95cb-72be6babd7d1,2026-09-08T19:58:37
8d91b097-e9d9-48b5-b63b-4768dcd90950,regulator_token::TN-03,report.status_changed,e3bb3603-8f6b-4ca9-ad73-4c52199a681f,2026-08-09T16:25:33
09c668b8-4fa8-4351-be83-bc4f88f1fc4b,regulator_token::DL-05,regulator.verdict_reviewed,n/a,2026-02-25T16:07:56
e4507db6-3f30-40c6-b66d-34d882bebe65,regulator_token::DL-05,regulator.login,n/a,2026-03-31T09:24:21
4030f48d-5a49-49a1-8b03-c86544bc338a,regulator_token::KL-06,regulator.verdict_reviewed,6d57f451-275e-4941-9269-6966a2bd609b,2026-09-07T16:36:37
a2a45be5-ddc5-435e-a3f6-663fb35094e7,regulator_token::KA-01,regulator.verdict_reviewed,c5befecf-7f77-4d64-934f-e2b1da1137c7,2026-07-06T09:35:37
368dd5a6-1c13-439b-a716-faf7830a5d6d,regulator_token::GJ-04,report.status_changed,03cbc34c-02cf-4ec7-8a4d-8fef4e1c1289,2026-09-18T16:27:46
d955eaac-370e-49d6-bacb-b9f32e9c39ad,regulator_token::system,regulator.verdict_reviewed,91bb226d-848a-4c23-b0a6-f3e50fc6e830,2026-02-19T14:57:23
50e226d1-c7e0-453f-9bff-014414fe0d1a,regulator_token::GJ-04,regulator.login,n/a,2026-04-12T10:20:38
b8fad21a-4a97-41e9-8c00-043046c1c3d0,regulator_token::KL-06,report.status_changed,a2286b7e-884a-4d79-8cdd-9f3a55ae9a88,2026-02-03T10:10:53
94b68928-223f-4bdc-94fb-8e3926957f1e,regulator_token::system,report.status_changed,0f0a0339-a8a5-4d5b-8eb1-d038a98629ad,2026-03-25T17:43:27
cc55bd2d-1ff6-4f08-8b1c-64ae6105a97c,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-01-15T13:32:11
2194fd63-2731-4fc9-8987-842d6f719c12,regulator_token::GJ-04,report.status_changed,88f8d935-9b64-47f4-905b-c9049360ad77,2026-05-25T12:50:35
26df2b85-a716-44c5-9f79-028a05bda9cd,regulator_token::KA-01,regulator.verdict_reviewed,n/a,2026-04-28T14:06:38
6065d5e4-4bf5-4449-96d0-07aadd37b470,regulator_token::GJ-04,regulator.verdict_reviewed,n/a,2026-02-09T12:32:37
9cccaef8-4e4d-4c2e-bbee-a8d807f73bb1,regulator_token::DL-05,report.status_changed,da1cf1bf-4780-4747-a606-d05605c8b6f1,2026-02-07T16:59:48
ebabd2b5-27d9-45af-a225-ce699f9b2ffb,regulator_token::DL-05,regulator.verdict_reviewed,23b5ecc2-8ab5-4b47-b978-fb28ebd0f38d,2026-05-05T16:40:17
06f74fc1-cb7e-45bb-bc8c-e7a63c71ff9a,regulator_token::system,dispute.status_changed,52e74d44-ae13-4e83-895a-adae031e1761,2025-11-24T09:47:59
7bab5fee-c199-484b-b70e-43a94c4e7b74,regulator_token::MH-02,regulator.login,n/a,2026-08-31T16:03:34
0b2d4f48-62be-40b9-96ad-5754de6856ad,regulator_token::MH-02,regulator.login,beaa234b-1b5f-4375-8b2c-5f1c74048c82,2026-04-22T11:32:21
738174e0-c030-4985-a848-f9ca8d609fef,regulator_token::system,dispute.status_changed,e442ed74-18b2-41b0-8d1d-e3abe623384c,2026-07-23T18:05:00
3a5f9be2-b763-4467-b381-2b9e021d37f3,regulator_token::system,regulator.login,5bd6ddb0-99d0-4b94-8876-b0aea0019606,2026-07-24T20:56:43
d401bf92-04c7-4c88-9e3e-5c8bbbb4016f,regulator_token::GJ-04,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-06-28T11:30:24
0373a4c8-888c-4aa3-9f4c-b5bef7c1deea,regulator_token::MH-02,dispute.status_changed,7a68c755-2bb8-4e24-b366-926689324973,2026-05-16T19:13:03
31736360-e96f-4fee-9686-dfd0ce682d33,regulator_token::GJ-04,report.status_changed,31463c2c-be66-4f5a-9e2b-4ad244077c43,2026-06-27T14:54:49
28f3bc5e-c341-40e8-8356-523914adfa0e,regulator_token::KA-01,report.status_changed,eb59b953-ea85-4ba7-9f7d-800757861158,2026-06-13T02:41:10
f0977786-009f-4e4e-8a83-65cae02d217d,regulator_token::KL-06,report.status_changed,4fb52be7-c559-4a8b-95cb-72be6babd7d1,2026-05-28T01:46:12
edf8bdcf-28bc-4f45-afcc-3ff98ebeedc8,regulator_token::KL-06,report.status_changed,3069f0d2-ee48-4f0e-8b64-668d236f1e02,2026-07-07T10:32:41
133b20ba-89c3-4473-a873-690090b8d5e5,regulator_token::TN-03,dispute.status_changed,5468c5d8-4a2f-4902-824f-a29d786ac4ac,2025-12-25T20:09:00
fc49dfe1-6a4a-4906-a529-153b523dac20,regulator_token::KA-01,regulator.verdict_reviewed,54e5baa4-d017-468b-b03c-9b420003ed03,2025-12-09T11:44:13
689c3ac7-7187-41ee-95a9-2e68a4efe221,regulator_token::system,report.status_changed,1f515158-6986-437e-96e0-75a8119b8c38,2026-06-26T11:42:32
60d64d55-8512-4e1d-adad-0c7fe7b51f1d,regulator_token::KA-01,regulator.login,75292911-0ac7-456c-a2db-6d7b14b0a565,2025-12-19T10:37:45
d21c2a96-770a-483b-b5ab-dfd249999c60,regulator_token::KA-01,dispute.status_changed,dc5f0f40-6dac-45ad-9730-91489c12fa0b,2026-05-19T13:37:47
b90cc009-0ab8-4976-ab0f-68101499f486,regulator_token::MH-02,regulator.login,n/a,2026-06-09T09:33:44
09f75264-3c95-400e-b3fb-443e027e4552,regulator_token::GJ-04,report.status_changed,7d9c226c-b8d0-4310-a3f8-f41941aecf5d,2026-03-21T11:43:02
eafd4763-a913-4e81-b037-03defe4cca4e,regulator_token::TN-03,report.status_changed,973dc4a3-fbcb-4cd1-8eb2-707e1b8cfc34,2026-04-15T04:44:09
488348a3-3c21-4a8e-a1ed-9318bb7109c5,regulator_token::GJ-04,dispute.status_changed,b34884a5-1723-4d16-81db-54a058ed76ae,2026-02-24T13:18:56
30086d36-c999-4f82-b614-a05e84d3d046,regulator_token::MH-02,dispute.status_changed,6bd2948d-f36e-46ee-be78-42253b5693b9,2025-11-27T11:50:12
cc8af219-426a-41de-86e3-a060e8933fd8,regulator_token::KL-06,report.status_changed,3f9ec243-d457-453b-bdd0-de919d347fde,2026-05-14T20:48:17
51701edd-0791-4f5a-8dac-ea30b1d77fcc,regulator_token::MH-02,regulator.verdict_reviewed,23b5ecc2-8ab5-4b47-b978-fb28ebd0f38d,2026-04-19T15:31:25
1a5bc843-d5e4-4a82-8043-a7c55deaec02,regulator_token::KL-06,regulator.verdict_reviewed,22e46996-4946-49f7-964e-97f50835a7fb,2025-11-22T11:40:06
3bc39a95-d785-4bb0-801a-1dc93df978eb,regulator_token::GJ-04,report.status_changed,8efb0738-6260-4560-9ef5-61d9973fc5e6,2026-08-03T07:24:25
be85dfd2-12a6-4cbd-87c5-692056a8b215,regulator_token::system,regulator.login,8efb0738-6260-4560-9ef5-61d9973fc5e6,2026-01-03T12:23:25
4a59aa1f-12ed-46b4-bac5-dbede047e546,regulator_token::TN-03,dispute.status_changed,38c496cb-7d1f-4bf4-92da-a835f18c0690,2026-07-10T16:00:52
18c6e66a-7319-4da7-a340-a7c1d71363f1,regulator_token::TN-03,regulator.verdict_reviewed,n/a,2026-09-18T08:46:43
64c81dbb-dacf-4aaa-9f08-e41ef11c0705,regulator_token::MH-02,regulator.login,3f9ec243-d457-453b-bdd0-de919d347fde,2026-01-15T06:45:09
e3108dc0-d312-4e2c-95e0-211f5b71c33d,regulator_token::KL-06,report.status_changed,d40257d7-561f-48a5-a644-dd3e2b182f01,2026-05-03T11:06:06
7354b685-63bc-4677-b09d-43c5d3669446,regulator_token::GJ-04,regulator.verdict_reviewed,a503e78b-fd1a-424d-9016-c865044b0c87,2026-05-05T15:24:10
37a38c5a-7ab1-4e3d-a214-e247027cccf4,regulator_token::KA-01,report.status_changed,f7d2d1e5-77c2-4f1e-a66d-9e0378ca5f3d,2026-02-10T16:13:27
0308597a-3ce8-4548-b65a-b756e75ab933,regulator_token::KL-06,report.status_changed,d773511e-f3c0-4f13-8f1b-041ee19d8bec,2026-03-16T06:09:15
a430a6f3-ba00-479b-932a-c1b50c22392f,regulator_token::DL-05,regulator.login,6d57f451-275e-4941-9269-6966a2bd609b,2026-02-11T15:49:03
e6cb2bdf-6081-4ef9-a3b9-a860f0f9db66,regulator_token::KA-01,regulator.login,n/a,2026-04-22T13:57:43
54bfe5da-209c-44bd-971b-44ce9125ec4a,regulator_token::KA-01,report.status_changed,281a254a-71fc-4002-99fc-75cf73d08029,2026-04-01T17:34:21
59da8bcd-16a5-4bb5-a32d-71f448a715b7,regulator_token::MH-02,dispute.status_changed,98602baf-977e-4659-8dbc-de8c3dc47910,2025-12-18T12:02:41
b59100ad-cb7c-4eab-97ba-c7dab930a97c,regulator_token::GJ-04,regulator.login,n/a,2025-12-01T16:27:35
c437fcc5-03fb-4e38-8900-81dc560505d4,regulator_token::MH-02,report.status_changed,7054f7f2-f91e-42cc-86c9-d8ffddb0902c,2026-05-20T18:06:43
bf2b0a81-704f-4f7d-ac9b-e449c945fc24,regulator_token::KA-01,regulator.login,e0b7361f-25c9-437e-8ef2-af3813771fb0,2025-11-24T07:46:44
8c9d6629-ca5e-466b-98d0-b7bac4980c0e,regulator_token::GJ-04,regulator.login,f4df8669-3603-48ee-9dc7-2627dca5bcea,2026-09-09T09:35:22
55bf0991-fdbb-4414-baa4-40553448844a,regulator_token::GJ-04,report.status_changed,192ed038-3303-42a3-9465-0ba921be9244,2026-02-23T17:32:53
102c87ca-9f55-4546-9c51-f74c535ce449,regulator_token::MH-02,regulator.login,n/a,2026-02-03T15:37:29
ce389cbf-e988-4d31-b5d9-e768c0fbb330,regulator_token::KL-06,report.status_changed,973dc4a3-fbcb-4cd1-8eb2-707e1b8cfc34,2026-07-18T11:15:57
1ff3f3fc-0e42-43ec-b548-14fc99338299,regulator_token::system,report.status_changed,15c997c0-d874-4904-80cf-9fb8ee9a5e1b,2026-05-24T17:52:50
9497049a-508f-428d-bf80-d0958c6f9bf2,regulator_token::TN-03,report.status_changed,5490dc21-27d2-4490-915e-1f27a1275c0b,2026-07-11T13:57:41
8e69bb74-d97d-48b4-ac81-a0a905631fd1,regulator_token::DL-05,report.status_changed,5a4b4398-e89b-46d3-a8a3-ed6331c49ce7,2026-06-22T15:16:13
dc139421-d0f1-44dd-93da-71cd0d639c4d,regulator_token::DL-05,report.status_changed,22e46996-4946-49f7-964e-97f50835a7fb,2026-04-24T16:04:26
be21fa76-f9ae-4e38-8553-5c68fa69800f,regulator_token::system,regulator.login,56025b75-af7e-4bd4-aa49-49b598555718,2026-05-04T18:49:11
ce9d5feb-c781-432a-9342-4f24068939d9,regulator_token::system,dispute.status_changed,5f43343f-df5c-4640-b217-054b02843e63,2025-12-11T17:44:07
a10b23b4-5afa-43ad-98c6-b06567ef8f79,regulator_token::system,report.status_changed,d773511e-f3c0-4f13-8f1b-041ee19d8bec,2026-02-19T17:06:08
4616d58e-6538-405c-a757-1b2c5699da58,regulator_token::MH-02,regulator.verdict_reviewed,0141b17f-a9e4-4c79-b2ee-01d0af737795,2026-07-07T11:00:29
b51ad80d-8149-46c7-9562-384a3ec2bf50,regulator_token::KA-01,report.status_changed,22e46996-4946-49f7-964e-97f50835a7fb,2026-03-12T15:53:41
9adcd762-e4b7-473a-84a3-1e9b58ac3c9c,regulator_token::DL-05,report.status_changed,a31848ee-f8a0-4f3b-86fa-81e393e5ab1d,2026-05-09T14:21:04
e529a953-6249-40cf-8d1a-b85529b38033,regulator_token::KL-06,report.status_changed,e86fc867-57f7-4ad7-975d-e3e5ed4d0e79,2026-07-19T19:46:14
e0fbae9c-ba41-4aec-bd00-3e112f3df63e,regulator_token::system,dispute.status_changed,5f43343f-df5c-4640-b217-054b02843e63,2025-12-16T11:31:11
51067ccd-e462-42c6-b3cc-c156549594fe,regulator_token::MH-02,dispute.status_changed,38c496cb-7d1f-4bf4-92da-a835f18c0690,2026-08-05T14:07:04
2f301a98-ae8c-4ca9-8af8-2220d61003fd,regulator_token::KL-06,regulator.verdict_reviewed,35479047-57c0-43fe-b452-62127fb2f173,2026-07-12T13:04:57
9bf55f35-fdda-494a-a766-1791ace285ea,regulator_token::GJ-04,dispute.status_changed,52e74d44-ae13-4e83-895a-adae031e1761,2026-03-30T20:42:48
fed80f1e-27a5-49b2-ac09-c72d37682370,regulator_token::TN-03,dispute.status_changed,a8b22acb-1ccb-4ff0-a16b-6df6fc5058dd,2026-08-08T13:19:23
6cabf361-616a-4ab4-862f-95c09be73c75,regulator_token::TN-03,regulator.verdict_reviewed,42010553-ce94-48ef-b0b6-7277c2b75912,2026-05-08T10:36:32
83e85dc1-4a86-4c66-aeef-55c81694e549,regulator_token::KL-06,dispute.status_changed,60cb2bea-18b8-4fce-867a-aa4368ae88ea,2026-06-18T14:46:35
472404a0-ae81-44ce-a78d-38571ed6a049,regulator_token::TN-03,dispute.status_changed,c10c5524-47db-4f33-bd1c-06b9a286469b,2026-03-18T13:49:40
8dc881e4-a112-450c-a666-172932236b84,regulator_token::TN-03,dispute.status_changed,89cd0e92-a226-43fa-9f1c-d47415ab1d9b,2026-07-20T15:46:18
95413193-6e29-4849-a662-5e46ecb5cd8a,regulator_token::KL-06,dispute.status_changed,d69522f5-c326-4dd8-9a48-f55117a979fc,2026-05-27T14:16:09
4e9d9d40-1a5d-45cd-8268-84adec1f1818,regulator_token::MH-02,report.status_changed,f3dcd585-56d4-4c72-b69f-5e4525ba95db,2026-06-01T17:11:05
7483ae61-8774-4c7c-8732-6fdc10bfae21,regulator_token::TN-03,report.status_changed,9e93473a-315f-4efa-aad5-5ea3ac213b2c,2026-01-03T08:35:46
24966920-b4fc-4ac7-99a9-9fb3c52b71f0,regulator_token::system,regulator.login,n/a,2026-04-02T17:02:30
c48b1013-195f-4369-9147-3753b27f2776,regulator_token::MH-02,regulator.verdict_reviewed,2f896b66-3c69-4c30-a480-649daa900e96,2026-06-28T11:23:25
3d66abec-8f5c-4777-97a1-d67cd3da79da,regulator_token::DL-05,dispute.status_changed,92ca9269-f5d6-4597-a5d9-c5dfa7d9be57,2026-06-25T23:28:09
0c0eccf5-8583-4854-8ae9-25d3000be6b6,regulator_token::TN-03,report.status_changed,552d03fa-201b-41ec-865a-895e37ff3887,2025-12-16T19:01:48
5db9fd40-fe21-4d35-a2a2-31bdf873328a,regulator_token::system,report.status_changed,f1c75b18-b6df-4cfb-a190-d99d03baef99,2026-07-04T20:21:37
05f7a8c7-61aa-46dd-a4b1-08ad2fc4ab4e,regulator_token::KL-06,report.status_changed,a849c62b-f23c-4463-8e4b-3844d77fe49b,2026-01-05T18:02:45
3ac1f68e-ece1-4881-8c2d-093ba4059901,regulator_token::DL-05,report.status_changed,5c72fa47-e45f-4d8c-b2cb-96d647fd6195,2026-09-16T21:05:04
58cc46f8-3b94-4cde-b7e0-aa2f008668ba,regulator_token::MH-02,report.status_changed,3973c72b-1a86-44f1-a0ce-ad4e8ddd63f4,2026-03-25T15:28:10
ac20a28b-31ea-4cb6-98b5-ff564718f790,regulator_token::system,regulator.verdict_reviewed,n/a,2025-12-27T16:47:19
8047cf43-bf35-4b55-bda2-30fd053a5b1a,regulator_token::DL-05,report.status_changed,0ea90ce1-d4e7-42be-b48f-8536f62c972f,2026-02-17T12:47:45
3e77c981-d755-45a6-a7cd-dfe2217dbd7d,regulator_token::TN-03,dispute.status_changed,92ca9269-f5d6-4597-a5d9-c5dfa7d9be57,2026-07-05T09:17:46
c7b9b8db-642b-4879-b5f6-aad155cd80a2,regulator_token::TN-03,report.status_changed,c296fb3d-edd9-442a-94bb-04f1d908fb4c,2026-07-17T10:22:28
9466d92a-d434-4895-80f5-93555283d30b,regulator_token::DL-05,regulator.login,de0d109b-7b82-43bc-806e-e463b4511b35,2025-12-22T11:26:48
080a65f5-e6a8-424c-9886-8e031e2a9aa3,regulator_token::KA-01,report.status_changed,f7d2d1e5-77c2-4f1e-a66d-9e0378ca5f3d,2026-05-28T18:46:26
121ca173-142a-4cfa-bfb1-ea27dc5e6db2,regulator_token::KL-06,report.status_changed,f0a00b37-0095-44d4-ada8-10d840d1c071,2026-02-11T16:48:23
d985da8f-d9c1-405e-9017-0ae0af25695f,regulator_token::KA-01,dispute.status_changed,92ca9269-f5d6-4597-a5d9-c5dfa7d9be57,2026-02-19T15:21:00
dd49bedd-f161-4fc5-87b2-a36dd9fd2477,regulator_token::TN-03,report.status_changed,5617b56d-dbfd-43ea-ba24-a98d418f035a,2026-07-13T07:28:27
43947406-adc9-489f-b761-5629a92e713a,regulator_token::GJ-04,report.status_changed,f4df8669-3603-48ee-9dc7-2627dca5bcea,2026-08-30T14:50:51
f61ee396-66c8-4491-baaf-8efe99816c3f,regulator_token::KA-01,regulator.verdict_reviewed,91bb226d-848a-4c23-b0a6-f3e50fc6e830,2026-05-24T16:03:20
